Date,Time,ID,run,rlc_day,treatment,plant_id,temp,F,F0,Fm,Fm',Epar,Y(II),ETR,FvFm,NPQ,rETR,deltaNPQ
2023-04-07,9:46:58,ul216,3,5,4,,27,529,196,952,604,625,0.124,32.6,0.794,0.576,77.5,0.483
2023-04-07,9:47:22,hm217,3,5,1,,30,69,69,213,213,0,0.676,0,0.676,-,0,0
2023-04-07,9:47:52,hm217,3,5,1,,30,80,69,213,182,45,0.56,10.6,0.676,0.17,25.2,0
2023-04-07,9:48:23,hm217,3,5,1,,30,77,69,213,156,66,0.506,14,0.676,0.365,33.4,0
2023-04-07,9:48:53,hm217,3,5,1,,30,79,69,213,134,90,0.41,15.5,0.676,0.59,36.9,0
2023-04-07,9:49:23,hm217,3,5,1,,30,81,69,213,118,125,0.314,16.5,0.676,0.805,39.25,0
2023-04-07,9:49:54,hm217,3,5,1,,30,83,69,213,109,190,0.239,19.1,0.676,0.954,45.41,0
2023-04-07,9:50:24,hm217,3,5,1,,30,88,69,213,104,285,0.154,18.4,0.676,1.048,43.89,0
2023-04-07,9:50:54,hm217,3,5,1,,30,89,69,213,100,420,0.11,19.4,0.676,1.13,46.2,0
2023-04-07,9:51:24,hm217,3,5,1,,30,92,69,213,101,625,0.089,23.4,0.676,1.109,55.62,0.939
2023-04-07,9:51:45,hm218,3,5,2,,30,96,96,279,279,0,0.656,0,0.656,-,0,0
2023-04-07,9:52:15,hm218,3,5,2,,30,125,96,279,277,45,0.549,10.4,0.656,0.007,24.71,0
2023-04-07,9:52:45,hm218,3,5,2,,30,137,96,279,257,66,0.467,12.9,0.656,0.086,30.82,0
2023-04-07,9:53:16,hm218,3,5,2,,30,141,96,279,207,90,0.319,12.1,0.656,0.348,28.71,0
2023-04-07,9:53:46,hm218,3,5,2,,30,146,96,279,184,125,0.207,10.9,0.656,0.516,25.88,0
2023-04-07,9:54:16,hm218,3,5,2,,30,152,96,279,177,190,0.141,11.3,0.656,0.576,26.79,0
2023-04-07,9:54:46,hm218,3,5,2,,30,159,96,279,174,285,0.086,10.3,0.656,0.603,24.51,0
2023-04-07,9:55:17,hm218,3,5,2,,30,166,96,279,176,420,0.057,10.1,0.656,0.585,23.94,0
2023-04-07,9:55:47,hm218,3,5,2,,30,170,96,279,179,625,0.05,13.1,0.656,0.559,31.25,0.552
2023-04-07,9:56:18,hm219,3,5,3,,30,137,137,367,367,0,0.627,0,0.627,-,0,0
2023-04-07,9:56:48,hm219,3,5,3,,30,154,137,367,338,45,0.544,10.3,0.627,0.086,24.48,0
2023-04-07,9:57:18,hm219,3,5,3,,30,159,137,367,297,66,0.465,12.9,0.627,0.236,30.69,0
2023-04-07,9:57:49,hm219,3,5,3,,30,156,137,367,263,90,0.407,15.4,0.627,0.395,36.63,0
2023-04-07,9:58:19,hm219,3,5,3,,30,160,137,367,234,125,0.316,16.6,0.627,0.568,39.5,0
2023-04-07,9:58:49,hm219,3,5,3,,30,164,137,367,219,190,0.251,20,0.627,0.676,47.69,0
2023-04-07,9:59:20,hm219,3,5,3,,30,170,137,367,207,285,0.179,21.4,0.627,0.773,51.02,0
2023-04-07,9:59:50,hm219,3,5,3,,30,175,137,367,200,420,0.125,22.1,0.627,0.835,52.5,0
2023-04-07,10:00:20,hm219,3,5,3,,30,179,137,367,197,625,0.091,23.9,0.627,0.863,56.88,0.777
2023-04-07,10:00:51,hm220,3,5,4,,30,95,95,240,240,0,0.604,0,0.604,-,0,0
2023-04-07,10:01:22,hm220,3,5,4,,30,110,95,240,219,45,0.498,9.4,0.604,0.096,22.41,0
2023-04-07,10:01:52,hm220,3,5,4,,30,115,95,240,211,66,0.455,12.6,0.604,0.137,30.03,0
2023-04-07,10:02:22,hm220,3,5,4,,30,114,95,240,189,90,0.397,15,0.604,0.27,35.73,0
2023-04-07,10:02:53,hm220,3,5,4,,30,119,95,240,173,125,0.312,16.4,0.604,0.387,39,0
2023-04-07,10:03:23,hm220,3,5,4,,30,122,95,240,161,190,0.242,19.3,0.604,0.491,45.98,0
2023-04-07,10:03:53,hm220,3,5,4,,30,125,95,240,152,285,0.178,21.3,0.604,0.579,50.73,0
2023-04-07,10:04:23,hm220,3,5,4,,30,129,95,240,147,420,0.122,21.5,0.604,0.633,51.24,0
2023-04-07,10:04:54,hm220,3,5,4,,30,135,95,240,145,625,0.069,18.1,0.604,0.655,43.13,0.559
2023-04-07,10:05:27,ul217,3,5,1,,30,160,160,713,713,0,0.776,0,0.776,-,0,0
2023-04-07,10:05:58,ul217,3,5,1,,30,259,160,713,563,45,0.54,10.2,0.776,0.266,24.3,0
2023-04-07,10:06:28,ul217,3,5,1,,30,270,160,713,536,66,0.496,13.7,0.776,0.33,32.74,0
2023-04-07,10:06:58,ul217,3,5,1,,30,283,160,713,521,90,0.457,17.3,0.776,0.369,41.13,0
2023-04-07,10:07:28,ul217,3,5,1,,30,308,160,713,500,125,0.384,20.2,0.776,0.426,48,0
2023-04-07,10:07:59,ul217,3,5,1,,30,341,160,713,481,190,0.291,23.2,0.776,0.482,55.29,0
2023-04-07,10:08:29,ul217,3,5,1,,30,376,160,713,471,285,0.202,24.2,0.776,0.514,57.57,0
2023-04-07,10:08:59,ul217,3,5,1,,30,402,160,713,457,420,0.12,21.2,0.776,0.56,50.4,0
2023-04-07,10:09:30,ul217,3,5,1,,30,421,160,713,449,625,0.062,16.3,0.776,0.588,38.75,0.322
2023-04-07,10:10:25,ul218,3,5,2,,30,269,269,1267,1267,0,0.788,0,0.788,-,0,0
2023-04-07,10:10:55,ul218,3,5,2,,30,528,269,1267,1178,45,0.552,10.4,0.788,0.076,24.84,0
2023-04-07,10:11:26,ul218,3,5,2,,30,579,269,1267,1150,66,0.497,13.8,0.788,0.102,32.8,0
2023-04-07,10:11:56,ul218,3,5,2,,30,571,269,1267,1114,90,0.487,18.4,0.788,0.137,43.83,0
2023-04-07,10:12:26,ul218,3,5,2,,30,612,269,1267,1071,125,0.429,22.5,0.788,0.183,53.62,0
2023-04-07,10:12:57,ul218,3,5,2,,30,675,269,1267,1026,190,0.342,27.3,0.788,0.235,64.98,0
2023-04-07,10:13:27,ul218,3,5,2,,30,729,269,1267,975,285,0.252,30.2,0.788,0.299,71.82,0
2023-04-07,10:13:57,ul218,3,5,2,,30,763,269,1267,924,420,0.174,30.7,0.788,0.371,73.08,0
2023-04-07,10:14:28,ul218,3,5,2,,30,783,269,1267,878,625,0.108,28.4,0.788,0.443,67.5,0.367
2023-04-07,10:14:49,ul219,3,5,3,,30,266,266,1187,1187,0,0.776,0,0.776,-,0,0
2023-04-07,10:15:20,ul219,3,5,3,,30,461,266,1187,995,45,0.537,10.1,0.776,0.193,24.17,0
2023-04-07,10:15:50,ul219,3,5,3,,30,493,266,1187,949,66,0.481,13.3,0.776,0.251,31.75,0
2023-04-07,10:16:20,ul219,3,5,3,,30,507,266,1187,931,90,0.455,17.2,0.776,0.275,40.95,0
2023-04-07,10:16:51,ul219,3,5,3,,30,530,266,1187,908,125,0.416,21.8,0.776,0.307,52,0
2023-04-07,10:17:21,ul219,3,5,3,,30,583,266,1187,872,190,0.331,26.4,0.776,0.361,62.89,0
2023-04-07,10:17:51,ul219,3,5,3,,30,624,266,1187,813,285,0.232,27.8,0.776,0.46,66.12,0
2023-04-07,10:18:21,ul219,3,5,3,,30,644,266,1187,763,420,0.156,27.5,0.776,0.556,65.52,0
2023-04-07,10:18:52,ul219,3,5,3,,30,653,266,1187,716,625,0.088,23.1,0.776,0.658,55,0.465
2023-04-07,10:19:19,ul220,3,5,4,,30,192,192,1093,1093,0,0.824,0,0.824,-,0,0
2023-04-07,10:19:50,ul220,3,5,4,,30,477,192,1093,981,45,0.514,9.7,0.824,0.114,23.13,0
2023-04-07,10:20:20,ul220,3,5,4,,30,486,192,1093,945,66,0.486,13.5,0.824,0.157,32.08,0
2023-04-07,10:20:50,ul220,3,5,4,,30,444,192,1093,904,90,0.509,19.2,0.824,0.209,45.81,0
2023-04-07,10:21:20,ul220,3,5,4,,30,452,192,1093,846,125,0.466,24.5,0.824,0.292,58.25,0
2023-04-07,10:21:51,ul220,3,5,4,,30,483,192,1093,779,190,0.38,30.3,0.824,0.403,72.2,0
2023-04-07,10:22:21,ul220,3,5,4,,30,520,192,1093,720,285,0.278,33.3,0.824,0.518,79.23,0
2023-04-07,10:22:51,ul220,3,5,4,,30,549,192,1093,677,420,0.189,33.3,0.824,0.614,79.38,0
2023-04-07,10:23:22,ul220,3,5,4,,30,579,192,1093,651,625,0.111,29.1,0.824,0.679,69.38,0.565
2023-04-07,10:24:21,hm221,3,5,1,,30,104,104,324,324,0,0.679,0,0.679,-,0,0
2023-04-07,10:24:51,hm221,3,5,1,,30,117,104,324,283,45,0.587,11.1,0.679,0.145,26.41,0
2023-04-07,10:25:22,hm221,3,5,1,,30,117,104,324,258,66,0.547,15.2,0.679,0.256,36.1,0
2023-04-07,10:25:52,hm221,3,5,1,,30,121,104,324,218,90,0.445,16.8,0.679,0.486,40.05,0
2023-04-07,10:26:22,hm221,3,5,1,,30,124,104,324,192,125,0.354,18.6,0.679,0.688,44.25,0
2023-04-07,10:26:52,hm221,3,5,1,,30,126,104,324,174,190,0.276,22,0.679,0.862,52.44,0
2023-04-07,10:27:23,hm221,3,5,1,,30,131,104,324,161,285,0.186,22.3,0.679,1.012,53.01,0
2023-04-07,10:27:53,hm221,3,5,1,,30,134,104,324,156,420,0.141,24.9,0.679,1.077,59.22,0
2023-04-07,10:28:23,hm221,3,5,1,,30,137,104,324,153,625,0.105,27.6,0.679,1.118,65.62,0.973
2023-04-07,10:28:58,hm222,3,5,2,,30,112,112,298,298,0,0.624,0,0.624,-,0,0
2023-04-07,10:29:28,hm222,3,5,2,,30,132,112,298,275,45,0.52,9.8,0.624,0.084,23.4,0
2023-04-07,10:29:59,hm222,3,5,2,,30,127,112,298,261,66,0.513,14.2,0.624,0.142,33.86,0
2023-04-07,10:30:29,hm222,3,5,2,,30,127,112,298,227,90,0.441,16.7,0.624,0.313,39.69,0
2023-04-07,10:30:59,hm222,3,5,2,,30,127,112,298,200,125,0.365,19.2,0.624,0.49,45.62,0
2023-04-07,10:31:30,hm222,3,5,2,,30,130,112,298,179,190,0.274,21.9,0.624,0.665,52.06,0
2023-04-07,10:32:00,hm222,3,5,2,,30,135,112,298,164,285,0.177,21.2,0.624,0.817,50.45,0
2023-04-07,10:32:30,hm222,3,5,2,,30,136,112,298,158,420,0.139,24.5,0.624,0.886,58.38,0
2023-04-07,10:33:01,hm222,3,5,2,,30,141,112,298,156,625,0.096,25.2,0.624,0.91,60,0.826
2023-04-07,10:33:42,hm223,3,5,3,,30,105,105,318,318,0,0.67,0,0.67,-,0,0
2023-04-07,10:34:13,hm223,3,5,3,,30,124,105,318,294,45,0.578,10.9,0.67,0.082,26.01,0
2023-04-07,10:34:43,hm223,3,5,3,,30,121,105,318,291,66,0.584,16.2,0.67,0.093,38.54,0
2023-04-07,10:35:13,hm223,3,5,3,,30,123,105,318,251,90,0.51,19.3,0.67,0.267,45.9,0
2023-04-07,10:35:44,hm223,3,5,3,,30,126,105,318,209,125,0.397,20.8,0.67,0.522,49.62,0
2023-04-07,10:36:14,hm223,3,5,3,,30,128,105,318,184,190,0.304,24.3,0.67,0.728,57.76,0
2023-04-07,10:36:44,hm223,3,5,3,,30,131,105,318,170,285,0.229,27.4,0.67,0.871,65.27,0
2023-04-07,10:37:15,hm223,3,5,3,,30,135,105,318,159,420,0.151,26.6,0.67,1,63.42,0
2023-04-07,10:37:45,hm223,3,5,3,,30,138,105,318,154,625,0.104,27.3,0.67,1.065,65,0.983
2023-04-07,10:38:19,hm224,3,5,4,,30,103,103,306,306,0,0.663,0,0.663,-,0,0
2023-04-07,10:38:49,hm224,3,5,4,,30,116,103,306,289,45,0.599,11.3,0.663,0.059,26.95,0
2023-04-07,10:39:19,hm224,3,5,4,,30,117,103,306,292,66,0.599,16.6,0.663,0.048,39.53,0
2023-04-07,10:39:50,hm224,3,5,4,,30,117,103,306,262,90,0.553,20.9,0.663,0.168,49.77,0
2023-04-07,10:40:20,hm224,3,5,4,,30,118,103,306,208,125,0.433,22.7,0.663,0.471,54.12,0
2023-04-07,10:40:50,hm224,3,5,4,,30,119,103,306,178,190,0.331,26.4,0.663,0.719,62.89,0
2023-04-07,10:41:21,hm224,3,5,4,,30,124,103,306,158,285,0.215,25.7,0.663,0.937,61.27,0
2023-04-07,10:41:51,hm224,3,5,4,,30,126,103,306,147,420,0.143,25.2,0.663,1.082,60.06,0
2023-04-07,10:42:21,hm224,3,5,4,,30,131,103,306,145,625,0.097,25.5,0.663,1.11,60.62,1.051
2023-04-07,10:42:55,ul221,3,5,1,,30,203,203,783,783,0,0.741,0,0.741,-,0,0
2023-04-07,10:43:25,ul221,3,5,1,,30,315,203,783,613,45,0.486,9.2,0.741,0.277,21.87,0
2023-04-07,10:43:56,ul221,3,5,1,,30,316,203,783,556,66,0.432,12,0.741,0.408,28.51,0
2023-04-07,10:44:26,ul221,3,5,1,,30,341,203,783,544,90,0.373,14.1,0.741,0.439,33.57,0
2023-04-07,10:44:56,ul221,3,5,1,,30,379,203,783,532,125,0.288,15.1,0.741,0.472,36,0
2023-04-07,10:45:27,ul221,3,5,1,,30,418,203,783,526,190,0.205,16.4,0.741,0.489,38.95,0
2023-04-07,10:45:57,ul221,3,5,1,,30,450,203,783,513,285,0.123,14.7,0.741,0.526,35.05,0
2023-04-07,10:46:27,ul221,3,5,1,,30,472,203,783,504,420,0.063,11.1,0.741,0.554,26.46,0
2023-04-07,10:46:57,ul221,3,5,1,,30,482,203,783,494,625,0.024,6.3,0.741,0.585,15,0.308
2023-04-07,10:47:43,ul222,3,5,2,,30,280,280,1217,1217,0,0.77,0,0.77,-,0,0
2023-04-07,10:48:13,ul222,3,5,2,,30,540,280,1217,1133,45,0.523,9.9,0.77,0.074,23.54,0
2023-04-07,10:48:43,ul222,3,5,2,,30,580,280,1217,1085,66,0.465,12.9,0.77,0.122,30.69,0
2023-04-07,10:49:14,ul222,3,5,2,,30,569,280,1217,1040,90,0.453,17.1,0.77,0.17,40.77,0
2023-04-07,10:49:44,ul222,3,5,2,,30,573,280,1217,993,125,0.423,22.2,0.77,0.226,52.88,0
2023-04-07,10:50:14,ul222,3,5,2,,30,620,280,1217,953,190,0.349,27.9,0.77,0.277,66.31,0
2023-04-07,10:50:45,ul222,3,5,2,,30,678,280,1217,913,285,0.257,30.8,0.77,0.333,73.25,0
2023-04-07,10:51:15,ul222,3,5,2,,30,722,280,1217,874,420,0.174,30.7,0.77,0.392,73.08,0
2023-04-07,10:51:45,ul222,3,5,2,,30,747,280,1217,830,625,0.1,26.3,0.77,0.466,62.5,0.392
2023-04-07,10:52:24,ul223,3,5,3,,30,250,250,1175,1175,0,0.787,0,0.787,-,0,0
2023-04-07,10:52:54,ul223,3,5,3,,30,488,250,1175,1055,45,0.537,10.1,0.787,0.114,24.17,0
2023-04-07,10:53:25,ul223,3,5,3,,30,511,250,1175,1009,66,0.494,13.7,0.787,0.165,32.6,0
2023-04-07,10:53:55,ul223,3,5,3,,30,503,250,1175,970,90,0.481,18.2,0.787,0.211,43.29,0
2023-04-07,10:54:25,ul223,3,5,3,,30,529,250,1175,935,125,0.434,22.8,0.787,0.257,54.25,0
2023-04-07,10:54:56,ul223,3,5,3,,30,573,250,1175,898,190,0.362,28.9,0.787,0.308,68.78,0
2023-04-07,10:55:26,ul223,3,5,3,,30,613,250,1175,852,285,0.281,33.6,0.787,0.379,80.09,0
2023-04-07,10:55:56,ul223,3,5,3,,30,648,250,1175,807,420,0.197,34.8,0.787,0.456,82.74,0
2023-04-07,10:56:26,ul223,3,5,3,,30,672,250,1175,768,625,0.125,32.8,0.787,0.53,78.12,0.416
2023-04-07,10:56:49,ul224,3,5,4,,30,259,259,1220,1220,0,0.788,0,0.788,-,0,0
2023-04-07,10:57:19,ul224,3,5,4,,30,556,259,1220,1092,45,0.491,9.3,0.788,0.117,22.09,0
2023-04-07,10:57:50,ul224,3,5,4,,30,531,259,1220,1020,66,0.479,13.3,0.788,0.196,31.61,0
2023-04-07,10:58:20,ul224,3,5,4,,30,510,259,1220,954,90,0.465,17.6,0.788,0.279,41.85,0
2023-04-07,10:58:50,ul224,3,5,4,,30,526,259,1220,886,125,0.406,21.3,0.788,0.377,50.75,0
2023-04-07,10:59:20,ul224,3,5,4,,30,556,259,1220,819,190,0.321,25.6,0.788,0.49,60.99,0
2023-04-07,10:59:51,ul224,3,5,4,,30,586,259,1220,763,285,0.232,27.8,0.788,0.599,66.12,0
2023-04-07,11:00:21,ul224,3,5,4,,30,610,259,1220,720,420,0.153,27,0.788,0.694,64.26,0
2023-04-07,11:00:51,ul224,3,5,4,,30,628,259,1220,686,625,0.085,22.3,0.788,0.778,53.13,0.661
2023-04-07,11:01:23,hm201,3,5,1,,24,86,86,274,274,0,0.686,0,0.686,-,0,0
2023-04-07,11:01:53,hm201,3,5,1,,24,104,86,274,241,45,0.568,10.7,0.686,0.137,25.56,0
2023-04-07,11:02:23,hm201,3,5,1,,24,102,86,274,216,66,0.528,14.6,0.686,0.269,34.85,0
2023-04-07,11:02:53,hm201,3,5,1,,24,103,86,274,179,90,0.425,16.1,0.686,0.531,38.25,0
2023-04-07,11:03:24,hm201,3,5,1,,24,104,86,274,158,125,0.342,18,0.686,0.734,42.75,0
2023-04-07,11:03:54,hm201,3,5,1,,24,110,86,274,145,190,0.241,19.2,0.686,0.89,45.79,0
2023-04-07,11:04:24,hm201,3,5,1,,24,112,86,274,138,285,0.188,22.5,0.686,0.986,53.58,0
2023-04-07,11:04:55,hm201,3,5,1,,24,116,86,274,134,420,0.134,23.6,0.686,1.045,56.28,0
2023-04-07,11:05:25,hm201,3,5,1,,24,122,86,274,137,625,0.109,28.6,0.686,1,68.12,0.863
2023-04-07,11:05:42,hm202,3,5,2,,24,123,123,363,363,0,0.661,0,0.661,-,0,0
2023-04-07,11:06:13,hm202,3,5,2,,24,138,123,363,333,45,0.586,11.1,0.661,0.09,26.37,0
2023-04-07,11:06:43,hm202,3,5,2,,24,141,123,363,335,66,0.579,16,0.661,0.084,38.21,0
2023-04-07,11:07:13,hm202,3,5,2,,24,137,123,363,286,90,0.521,19.7,0.661,0.269,46.89,0
2023-04-07,11:07:43,hm202,3,5,2,,24,140,123,363,242,125,0.421,22.1,0.661,0.5,52.62,0
2023-04-07,11:08:14,hm202,3,5,2,,24,142,123,363,209,190,0.321,25.6,0.661,0.737,60.99,0
2023-04-07,11:08:44,hm202,3,5,2,,24,143,123,363,187,285,0.235,28.1,0.661,0.941,66.97,0
2023-04-07,11:09:14,hm202,3,5,2,,24,242,123,363,271,420,0.107,18.9,0.661,0.339,44.94,0
2023-04-07,11:09:45,hm202,3,5,2,,24,232,123,363,255,625,0.09,23.6,0.661,0.424,56.25,0.334
2023-04-07,11:10:26,hm203,3,5,3,,24,89,89,243,243,0,0.634,0,0.634,-,0,0
2023-04-07,11:10:56,hm203,3,5,3,,24,103,89,243,238,45,0.567,10.7,0.634,0.021,25.51,0
2023-04-07,11:11:26,hm203,3,5,3,,24,106,89,243,232,66,0.543,15.1,0.634,0.047,35.84,0
2023-04-07,11:11:56,hm203,3,5,3,,24,103,89,243,193,90,0.466,17.6,0.634,0.259,41.94,0
2023-04-07,11:12:27,hm203,3,5,3,,24,105,89,243,172,125,0.39,20.5,0.634,0.413,48.75,0
2023-04-07,11:12:57,hm203,3,5,3,,24,108,89,243,157,190,0.312,24.9,0.634,0.548,59.28,0
2023-04-07,11:13:27,hm203,3,5,3,,24,109,89,243,144,285,0.243,29.1,0.634,0.688,69.25,0
2023-04-07,11:13:58,hm203,3,5,3,,24,113,89,243,136,420,0.169,29.8,0.634,0.787,70.98,0
2023-04-07,11:14:28,hm203,3,5,3,,24,116,89,243,133,625,0.128,33.6,0.634,0.827,80,0.806
2023-04-07,11:14:46,hm204,3,5,4,,24,89,89,284,284,0,0.687,0,0.687,-,0,0
2023-04-07,11:15:16,hm204,3,5,4,,24,100,89,284,264,45,0.621,11.7,0.687,0.076,27.95,0
2023-04-07,11:15:47,hm204,3,5,4,,24,100,89,284,263,66,0.62,17.2,0.687,0.08,40.92,0
2023-04-07,11:16:17,hm204,3,5,4,,24,102,89,284,243,90,0.58,21.9,0.687,0.169,52.2,0
2023-04-07,11:16:47,hm204,3,5,4,,24,102,89,284,202,125,0.495,26,0.687,0.406,61.88,0
2023-04-07,11:17:17,hm204,3,5,4,,24,103,89,284,170,190,0.394,31.4,0.687,0.671,74.86,0
2023-04-07,11:17:48,hm204,3,5,4,,24,105,89,284,150,285,0.3,35.9,0.687,0.893,85.5,0
2023-04-07,11:18:18,hm204,3,5,4,,24,107,89,284,133,420,0.195,34.4,0.687,1.135,81.9,0
2023-04-07,11:18:48,hm204,3,5,4,,24,111,89,284,128,625,0.133,34.9,0.687,1.219,83.12,1.143
2023-04-07,11:19:09,ul201,3,5,1,,24,159,159,470,470,0,0.662,0,0.662,-,0,0
2023-04-07,11:19:39,ul201,3,5,1,,24,161,159,470,275,45,0.415,7.8,0.662,0.709,18.68,0
2023-04-07,11:20:10,ul201,3,5,1,,24,160,159,470,251,66,0.363,10.1,0.662,0.873,23.96,0
2023-04-07,11:20:40,ul201,3,5,1,,24,160,159,470,240,90,0.333,12.6,0.662,0.958,29.97,0
2023-04-07,11:21:10,ul201,3,5,1,,24,167,159,470,232,125,0.28,14.7,0.662,1.026,35,0
2023-04-07,11:21:40,ul201,3,5,1,,24,178,159,470,226,190,0.212,16.9,0.662,1.08,40.28,0
2023-04-07,11:22:11,ul201,3,5,1,,24,188,159,470,219,285,0.142,17,0.662,1.146,40.47,0
2023-04-07,11:22:41,ul201,3,5,1,,24,197,159,470,216,420,0.088,15.5,0.662,1.176,36.96,0
2023-04-07,11:23:11,ul201,3,5,1,,24,200,159,470,214,625,0.065,17.1,0.662,1.196,40.62,0.487
2023-04-07,11:24:03,ul202,3,5,2,,24,298,298,1276,1276,0,0.766,0,0.766,-,0,0
2023-04-07,11:24:34,ul202,3,5,2,,24,583,298,1276,1205,45,0.516,9.8,0.766,0.059,23.22,0
2023-04-07,11:25:04,ul202,3,5,2,,24,608,298,1276,1145,66,0.469,13,0.766,0.114,30.95,0
2023-04-07,11:25:34,ul202,3,5,2,,24,580,298,1276,1079,90,0.462,17.5,0.766,0.183,41.58,0
2023-04-07,11:26:05,ul202,3,5,2,,24,580,298,1276,1025,125,0.434,22.8,0.766,0.245,54.25,0
2023-04-07,11:26:35,ul202,3,5,2,,24,633,298,1276,978,190,0.353,28.2,0.766,0.305,67.07,0
2023-04-07,11:27:05,ul202,3,5,2,,24,692,298,1276,936,285,0.261,31.2,0.766,0.363,74.39,0
2023-04-07,11:27:35,ul202,3,5,2,,24,739,298,1276,895,420,0.174,30.7,0.766,0.426,73.08,0
2023-04-07,11:28:06,ul202,3,5,2,,24,767,298,1276,849,625,0.097,25.5,0.766,0.503,60.62,0.444
2023-04-07,11:28:31,ul203,3,5,3,,24,300,300,1374,1374,0,0.782,0,0.782,-,0,0
2023-04-07,11:29:01,ul203,3,5,3,,24,623,300,1374,1240,45,0.498,9.4,0.782,0.108,22.41,0
2023-04-07,11:29:31,ul203,3,5,3,,24,618,300,1374,1169,66,0.471,13.1,0.782,0.175,31.09,0
2023-04-07,11:30:02,ul203,3,5,3,,24,581,300,1374,1111,90,0.477,18,0.782,0.237,42.93,0
2023-04-07,11:30:32,ul203,3,5,3,,24,600,300,1374,1062,125,0.435,22.8,0.782,0.294,54.38,0
2023-04-07,11:31:02,ul203,3,5,3,,24,650,300,1374,1015,190,0.36,28.7,0.782,0.354,68.4,0
2023-04-07,11:31:33,ul203,3,5,3,,24,700,300,1374,964,285,0.274,32.8,0.782,0.425,78.09,0
2023-04-07,11:32:03,ul203,3,5,3,,24,736,300,1374,909,420,0.19,33.5,0.782,0.512,79.8,0
2023-04-07,11:32:33,ul203,3,5,3,,24,757,300,1374,855,625,0.115,30.2,0.782,0.607,71.88,0.499
2023-04-07,11:33:11,ul204,3,5,4,,24,227,227,1023,1023,0,0.778,0,0.778,-,0,0
2023-04-07,11:33:41,ul204,3,5,4,,24,470,227,1023,942,45,0.501,9.5,0.778,0.086,22.55,0
2023-04-07,11:34:11,ul204,3,5,4,,24,453,227,1023,885,66,0.488,13.5,0.778,0.156,32.21,0
2023-04-07,11:34:42,ul204,3,5,4,,24,436,227,1023,831,90,0.475,18,0.778,0.231,42.75,0
2023-04-07,11:35:12,ul204,3,5,4,,24,455,227,1023,786,125,0.421,22.1,0.778,0.302,52.62,0
2023-04-07,11:35:42,ul204,3,5,4,,24,484,227,1023,742,190,0.348,27.8,0.778,0.379,66.12,0
2023-04-07,11:36:13,ul204,3,5,4,,24,514,227,1023,689,285,0.254,30.4,0.778,0.485,72.39,0
2023-04-07,11:36:43,ul204,3,5,4,,24,525,227,1023,640,420,0.18,31.8,0.778,0.598,75.6,0
2023-04-07,11:37:13,ul204,3,5,4,,24,530,227,1023,599,625,0.115,30.2,0.778,0.708,71.88,0.622
2023-04-10,7:53:08,hm229,3,5,1,,24,81,81,220,220,0,0.632,0,0.632,-,0,0
2023-04-10,7:53:39,hm229,3,5,1,,24,89,81,220,182,45,0.511,9.7,0.632,0.209,23,0
2023-04-10,7:54:09,hm229,3,5,1,,24,89,81,220,152,66,0.414,11.5,0.632,0.447,27.32,0
2023-04-10,7:54:39,hm229,3,5,1,,24,90,81,220,132,90,0.318,12,0.632,0.667,28.62,0
2023-04-10,7:55:09,hm229,3,5,1,,24,90,81,220,117,125,0.231,12.1,0.632,0.88,28.88,0
2023-04-10,7:55:40,hm229,3,5,1,,24,93,81,220,109,190,0.147,11.7,0.632,1.018,27.93,0
2023-04-10,7:56:10,hm229,3,5,1,,24,94,81,220,106,285,0.113,13.5,0.632,1.075,32.2,0
2023-04-10,7:56:40,hm229,3,5,1,,24,98,81,220,104,420,0.058,10.2,0.632,1.115,24.36,0
2023-04-10,7:57:11,hm229,3,5,1,,24,100,81,220,105,625,0.048,12.6,0.632,1.095,30,0.886
2023-04-10,7:57:35,hm230,3,5,2,,24,97,97,266,266,0,0.635,0,0.635,-,0,0
2023-04-10,7:58:05,hm230,3,5,2,,24,114,97,266,229,45,0.502,9.5,0.635,0.162,22.59,0
2023-04-10,7:58:35,hm230,3,5,2,,24,110,97,266,202,66,0.455,12.6,0.635,0.317,30.03,0
2023-04-10,7:59:05,hm230,3,5,2,,24,111,97,266,181,90,0.387,14.6,0.635,0.47,34.83,0
2023-04-10,7:59:36,hm230,3,5,2,,24,114,97,266,163,125,0.301,15.8,0.635,0.632,37.62,0
2023-04-10,8:00:06,hm230,3,5,2,,24,119,97,266,152,190,0.217,17.3,0.635,0.75,41.23,0
2023-04-10,8:00:36,hm230,3,5,2,,24,124,97,266,147,285,0.156,18.7,0.635,0.81,44.46,0
2023-04-10,8:01:07,hm230,3,5,2,,24,126,97,266,142,420,0.113,19.9,0.635,0.873,47.46,0
2023-04-10,8:01:37,hm230,3,5,2,,24,132,97,266,144,625,0.083,21.8,0.635,0.847,51.88,0.685
2023-04-10,8:02:00,hm231,3,5,3,,24,96,96,276,276,0,0.652,0,0.652,-,0,0
2023-04-10,8:02:30,hm231,3,5,3,,24,111,96,276,263,45,0.578,10.9,0.652,0.049,26.01,0
2023-04-10,8:03:01,hm231,3,5,3,,24,109,96,276,221,66,0.507,14.1,0.652,0.249,33.46,0
2023-04-10,8:03:31,hm231,3,5,3,,24,112,96,276,188,90,0.404,15.3,0.652,0.468,36.36,0
2023-04-10,8:04:01,hm231,3,5,3,,24,115,96,276,169,125,0.32,16.8,0.652,0.633,40,0
2023-04-10,8:04:31,hm231,3,5,3,,24,121,96,276,150,190,0.193,15.4,0.652,0.84,36.67,0
